entity_group,score,word,start,end,index
PER,0.9994535446166992,Juan Carlos Cruz,331,347,102
PER,0.9368737936019897,Cruz,0,4,102
ORG,0.9482402801513672,Hospital Dr. Ramón Carrillo,208,235,102
LOC,0.9992289543151855,Morón,99,104,102
MISC,0.9050357341766357,Propiedad,211,220,102
MISC,0.7231585383415222,DNDA,260,264,102
PER,0.9950396418571472,Intendente Beguiristain,287,310,102
LOC,0.999257504940033,Sarandí,317,324,102
LOC,0.9991306066513062,Buenos Aires,334,346,102
LOC,0.9937669038772583,Argentina,349,358,102
LOC,0.9738446474075317,Aires,0,5,102
LOC,0.9329074621200562,Argentina,8,17,102
MISC,0.8924923539161682,Propiedad,117,126,102
MISC,0.5334860682487488,DNDA,166,170,102
PER,0.9962850213050842,Intendente Beguiristain,193,216,102
LOC,0.9986477494239807,Sarandí,223,230,102
LOC,0.9989966154098511,Buenos Aires,240,252,102
LOC,0.9677964448928833,Argentina,255,264,102
PER,0.8312408328056335,Man Press S. A,361,374,102
PER,0.9995943903923035,Francisco,388,397,102
ORG,0.9853004217147827,Man Press S. A,19,32,102
PER,0.9996767044067383,Francisco Nicolás Fascetto,46,72,102
ORG,0.9996899366378784,Diario Popular,90,104,102
ORG,0.9962807893753052,Los Lobos,9,18,103
LOC,0.9993595480918884,Ecuador,78,85,103
PER,0.9997356534004211,Fernando Villavicencio,87,109,103
LOC,0.9998201727867126,Quito,167,172,103
ORG,0.9988663196563721,Lobos,304,309,103
LOC,0.9996442794799805,Ecuador,361,368,103
LOC,0.9991806149482727,Ecuador,15,22,103
PER,0.9996347427368164,Fernando Villavicencio,88,110,103
ORG,0.9981908202171326,X,151,152,103
ORG,0.9971075654029846,Twitter,157,164,103
ORG,0.5584417581558228,Ecuador,317,324,103
ORG,0.9649379253387451,GDO Los Lobos,365,378,103
ORG,0.9721793532371521,GDO Los Lobos,27,40,103
ORG,0.9495831727981567,Presidencia,169,180,103
PER,0.9997654557228088,Fernando Villavicencio,191,213,103
ORG,0.9977344274520874,Los Lobos,358,367,103
ORG,0.9987608194351196,Los Lobos,12,21,103
ORG,0.9993878602981567,GDO,124,127,103
ORG,0.9960019588470459,Grupo de Delincuencia Organizada,129,161,103
LOC,0.9997627139091492,Villavicencio,347,360,103
LOC,0.9805483818054199,Villavicencio,3,16,103
ORG,0.9996485710144043,Los Lobos,273,282,103
PER,0.9994202852249146,Jan Topic,122,131,103
MISC,0.9833246469497681,Por un país sin miedo,147,168,103
PER,0.9992244839668274,Jan Topic,183,192,103
PER,0.9991400241851807,Jan Topic,247,256,103
PER,0.9997285604476929,Rafael Correa,70,83,103
ORG,0.9997099041938782,ONG,94,97,103
PER,0.9934852719306946,Correa,260,266,103
ORG,0.9997723698616028,Insight Crime,157,170,103
LOC,0.9995877742767334,América Latina,281,295,103
LOC,0.9909708499908447,Caribe,301,307,103
ORG,0.9734843969345093,Los Lobos,309,318,103
LOC,0.9997485280036926,Ecuador,195,202,103
ORG,0.998235821723938,Los Lobos,227,236,103
ORG,0.9995269179344177,El Tiempo,286,295,103
PER,0.9997445940971375,Fernando Villavicencio,297,319,103
LOC,0.9998270869255066,Quito,358,363,103
LOC,0.9995487332344055,Ecuador,365,372,103
LOC,0.9998509883880615,Quito,16,21,103
LOC,0.9987697005271912,Ecuador,23,30,103
MISC,0.9792717099189758,Código Vidrio,135,148,103
ORG,0.9049568176269531,Los Lobos,150,159,103
ORG,0.9905454516410828,Los Choneros,212,224,103
LOC,0.9994863271713257,Cotopaxi,255,263,103
LOC,0.999711811542511,Tungurahua,265,275,103
LOC,0.9995051622390747,Santo Domingo,277,290,103
LOC,0.9996484518051147,Guayas,292,298,103
LOC,0.9995338916778564,Chimborazo,300,310,103
LOC,0.9996769428253174,Azuay,312,317,103
LOC,0.9995744824409485,El Oro,320,326,103
ORG,0.7325057983398438,Choneros,63,71,103
ORG,0.98524010181427,Lobos,78,83,103
LOC,0.9997603297233582,Guayaquil,160,169,103
PER,0.9973562955856323,Justamente,211,221,103
ORG,0.9948408007621765,Los Choneros,234,246,103
PER,0.9981316924095154,Villavicencio,252,265,103
PER,0.9982220530509949,Villavicencio,339,352,103
PER,0.9955586194992065,Villavicencio,0,13,103
PER,0.9989598393440247,José Adolfo Macías Villamar,69,96,103
PER,0.9152102470397949,""" Fito """,104,110,103
LOC,0.9767413139343262,Sinaloa,141,148,103
LOC,0.999860405921936,México,153,159,103
ORG,0.9329339265823364,Los Choneros,179,191,103
LOC,0.9997105002403259,Quito,117,122,103
PER,0.999208927154541,Papa Francisco,127,141,103
PER,0.9997061491012573,Fernando Villavicencio,251,273,103
LOC,0.9991235136985779,Ecuador,301,308,103
PER,0.9996751546859741,Estefany Puente,331,346,103
PER,0.7684659957885742,Puente,0,6,103
LOC,0.9959365129470825,Ecuador,62,69,103
PER,0.9997079372406006,Fernando Villavicencio,70,92,103
ORG,0.9997065663337708,Ministerio del Interior,192,215,103
LOC,0.5252295732498169,Suiza,277,282,103
MISC,0.9167031049728394,ISSN,361,365,103
MISC,0.9298169612884521,Propiedad Intelectual,368,389,103
MISC,0.9699649214744568,Propiedad Intelectual,31,52,103
PER,0.9959145784378052,Intendente Beguiristain,107,130,103
LOC,0.9986812472343445,Sarandí,137,144,103
LOC,0.9988358616828918,Buenos Aires,154,166,103
LOC,0.9956063628196716,Argentina,169,178,103
MISC,0.7616586685180664,internet @ dpopular,218,235,103
MISC,0.9862912893295288,Propiedad Intelectual,278,299,103
PER,0.9840983152389526,Intendente Beguiristain,354,377,103
LOC,0.9988999366760254,Sarandí,384,391,103
PER,0.9995219111442566,Intendente Beguiristain,7,30,103
LOC,0.9986233711242676,Sarandí,37,44,103
LOC,0.9988702535629272,Buenos Aires,54,66,103
LOC,0.9294329285621643,Argentina,69,78,103
MISC,0.9233490824699402,dpopular,127,135,103
ORG,0.9457579851150513,Man Press S. A,175,188,103
PER,0.9997993111610413,Francisco Nicolás Fascetto,202,228,103
ORG,0.9994213581085205,Diario Popular,246,260,103
ORG,0.9998328685760498,Anmat,252,257,104
MISC,0.996556282043457,Wegovy,134,140,104
MISC,0.981660783290863,N°55917 /,254,262,104
ORG,0.9982879161834717,"Administración Nacional de Medicamentos, Alimentos y Tecnología Médica",294,364,104
ORG,0.999717652797699,Anmat,366,371,104
ORG,0.9828131198883057,Tecnología Médica,2,19,104
ORG,0.9992603659629822,Anmat,21,26,104
MISC,0.989770233631134,Registro de Especialidades Médicas de Wegovy,58,102,104
ORG,0.9992454648017883,Novo Nordisck Pharma,120,140,104
PER,0.9978293180465698,Elon Musk,243,252,104
PER,0.9974550008773804,Lady Gaga,254,263,104
PER,0.9968852400779724,Kim Kardashian,266,280,104
MISC,0.9694273471832275,Wegovy,118,124,104
ORG,0.998746395111084,Anmat,212,217,104
ORG,0.9995599389076233,Administración,268,282,104
MISC,0.9924399852752686,Wegovy,203,209,104
MISC,0.9974249601364136,IMC,85,88,104
ORG,0.9989770650863647,Sociedad Argentina de Obesidad y Trastornos Alimentarios,290,346,104
ORG,0.9997015595436096,SAOTA,348,353,104
PER,0.9997321963310242,Julio Montero,356,369,104
ORG,0.5393386483192444,SAOTA,1,6,104
PER,0.999180018901825,Julio Montero,9,22,104
MISC,0.9750716686248779,Wegovy,128,134,104
PER,0.999793529510498,María Milagros Alico,290,310,104
ORG,0.9994869232177734,Asociación Argentina de Nutrición Enteral,340,381,104
MISC,0.8829323053359985,Parenteral,384,394,104
ORG,0.9995092749595642,Asociación Argentina de Nutrición Enteral y Parenteral,3,57,104
ORG,0.9995844960212708,Aanep,59,64,104
MISC,0.9364423751831055,""" Ozempic """,156,165,104
MISC,0.9991036057472229,Wegovy,146,152,104
LOC,0.9998311996459961,Argentina,209,218,104
ORG,0.9982162117958069,Anmat,220,225,104
MISC,0.9611903429031372,Propiedad,306,315,104
MISC,0.9189122915267944,DNDA,355,359,104
PER,0.9956753849983215,Intendente Beguiristain,49,72,104
LOC,0.9981215596199036,Sarandí,79,86,104
LOC,0.997949481010437,Buenos Aires,96,108,104
LOC,0.9444563984870911,Argentina,111,120,104
MISC,0.8111295700073242,internet @ dpopular,160,177,104
MISC,0.9938400983810425,Propiedad Intelectual,220,241,104
PER,0.9975985288619995,Intendente Beguiristain,296,319,104
LOC,0.9985256791114807,Sarandí,326,333,104
LOC,0.9978847503662109,Buenos Aires,343,355,104
LOC,0.9443998336791992,Argentina,358,367,104
LOC,0.9989833831787109,Buenos Aires,9,21,104
LOC,0.9791858792304993,Argentina,24,33,104
MISC,0.8799178600311279,dpopular,82,90,104
ORG,0.8816003203392029,Man,130,133,104
PER,0.7000294923782349,Press,134,139,104
ORG,0.6723343729972839,S. A,140,143,104
PER,0.9997707009315491,Francisco Nicolás Fascetto,157,183,104
ORG,0.9995086193084717,Diario Popular,201,215,104
MISC,0.9994334578514099,Worldcoin,82,91,105
ORG,0.9992007613182068,ChatGPT,140,147,105
MISC,0.983573853969574,tokens WLD. Worldcoin,323,344,105
ORG,0.8971049785614014,Open AI,387,394,105
ORG,0.9898951053619385,Open AI,41,48,105
ORG,0.9929603934288025,ChatGPT,70,77,105
LOC,0.9996137022972107,Argentina,97,106,105
ORG,0.9996507167816162,Worldcoin,241,250,105
ORG,0.9997442364692688,Agencia de Acceso a la Información Pública,344,386,105
ORG,0.9997760653495789,AAIP,388,392,105
ORG,0.999769389629364,Agencia de Acceso a la Información Pública,3,45,105
ORG,0.9996976852416992,AAIP,47,51,105
ORG,0.9996286630630493,Worldcoin,101,110,105
ORG,0.9998103976249695,Gobierno,132,140,105
PER,0.9996815323829651,Sam Altman,68,78,105
ORG,0.9985830187797546,Open AI,128,135,105
LOC,0.999830961227417,Argentina,172,181,105
ORG,0.9997782111167908,Worldcoin,90,99,105
ORG,0.9998114705085754,AAIP,206,210,105
PER,0.9996693730354309,Beatriz de Anchorena,212,232,105
ORG,0.9997403025627136,Worldcoin,248,257,105
MISC,0.9917075037956238,Ley 25. 326 de Protección de Datos Personales,220,264,105
ORG,0.9990986585617065,AAIP,168,172,105
ORG,0.9997345805168152,Worldcoin,184,193,105
ORG,0.9997046589851379,AAIP,255,259,105
ORG,0.9988607168197632,Worldcoin,271,280,105
ORG,0.9997527003288269,Worldcoin,277,286,105
LOC,0.9998632669448853,Argentina,83,92,105
PER,0.9995425343513489,Beatriz de Anchorena,211,231,105
ORG,0.9998342990875244,AAIP,368,372,105
ORG,0.9998233914375305,AAIP,25,29,105
ORG,0.9995192289352417,Agencia de Acceso a la Información Pública,131,173,105
MISC,0.9967425465583801,Ley N O 25. 326,217,231,105
MISC,0.9537890553474426,Worldcoin,250,259,105
ORG,0.9994798302650452,ChatGPT,308,315,105
ORG,0.9401929974555969,Orb,381,384,105
ORG,0.9959197044372559,Orb,44,47,105
MISC,0.9994788765907288,IrisCode,151,159,105
PER,0.9995666146278381,Altman,323,329,105
ORG,0.9990414977073669,Worldcoin,72,81,105
MISC,0.9946057200431824,IA,221,223,105
ORG,0.9339470863342285,Metamask,190,198,105
ORG,0.9555557370185852,Ethereum,220,228,105
MISC,0.9981229901313782,PayPal,241,247,105
MISC,0.8916430473327637,Guía,249,253,105
ORG,0.9895614981651306,Acindar Pymes SGR,346,363,105
ORG,0.9997206330299377,Criteria,366,374,105
ORG,0.9970040917396545,Acindar Pymes SGR,16,33,105
ORG,0.9994304776191711,Criteria,36,44,105
MISC,0.9950230121612549,Agrotoken,78,87,105
MISC,0.9961756467819214,Windows 365,204,215,105
MISC,0.9971866607666016,Teams Walkie Talkie,235,254,105
ORG,0.9441969394683838,Lenovo ThinkPhone,307,324,105
ORG,0.9992917776107788,Motorola,328,336,105
MISC,0.9795254468917847,razr 40,356,363,105
MISC,0.9406245350837708,razr 40,18,25,105
MISC,0.750379741191864,Propiedad,161,170,105
ORG,0.6699572205543518,DNDA,210,214,105
PER,0.9891291856765747,Intendente Beguiristain,237,260,105
LOC,0.9984843134880066,Sarandí,267,274,105
LOC,0.9991995096206665,Buenos Aires,284,296,105
LOC,0.9922800064086914,Argentina,299,308,105
MISC,0.8999308347702026,dpopular,357,365,105
MISC,0.7305537462234497,@ dpopular,10,19,105
MISC,0.6671182513237,DNDA,111,115,105
PER,0.9954331517219543,Intendente Beguiristain,138,161,105
LOC,0.9991397857666016,Sarandí,168,175,105
LOC,0.9988559484481812,Buenos Aires,185,197,105
LOC,0.9900668859481812,Argentina,200,209,105
MISC,0.7225701212882996,internet @ dpopular,249,266,105
ORG,0.8259409070014954,Man,306,309,105
PER,0.78239905834198,Press,310,315,105
ORG,0.7565829157829285,S,316,317,105
PER,0.4243532419204712,. A,317,319,105
PER,0.9997475743293762,Francisco Nicolás Fascetto,333,359,105
ORG,0.9992358684539795,Diario Popular,377,391,105
PER,0.9995847940444946,Nicolás Fascetto,0,16,105
ORG,0.9996721744537354,Diario Popular,34,48,105
ORG,0.9961798191070557,Ministerio de Ambiente y Desarrollo Sostenible de la Nación,149,208,106
PER,0.9994959831237793,Juan Cabandié,222,235,106
MISC,0.9881783127784729,V Reunión de Comisión Mixta de Cooperación Técnica,255,305,106
ORG,0.9990656971931458,Argentina,312,321,106
ORG,0.9983225464820862,Brasil,324,330,106
MISC,0.9996751546859741,Estrategia Binacional de Conservación,69,106,106
MISC,0.996222734451294,Combate al Tráfico Ilícito del Yaguareté,109,149,106
MISC,0.9921407103538513,Convención sobre el Comercio Internacional de Especies Amenazadas de Fauna y Flora Silvestres,234,327,106
MISC,0.996009349822998,CITES,329,334,106
ORG,0.9116726517677307,Argentina,174,183,106
LOC,0.9980323314666748,Parque Nacional de Iguazú,69,94,106
LOC,0.9996333122253418,Brasil,96,102,106
LOC,0.9925177097320557,Internacional Foz de Iguazú,136,163,106
ORG,0.789451539516449,Argentina,281,290,106
MISC,0.9995823502540588,Biodiversidad,330,343,106
PER,0.9997736811637878,Mónica Carrizo,345,359,106
PER,0.998302161693573,Mónica Carrizo,0,14,106
ORG,0.9998264908790588,Dirección Nacional Protección Ambiental,47,86,106
ORG,0.9998181462287903,Administración de Parques Nacionales,119,155,106
ORG,0.9995498061180115,APN,157,160,106
LOC,0.9967634677886963,Brasil,167,173,106
ORG,0.9045953750610352,Instituto Brasileño del Medio Ambiente y de los,206,253,106
ORG,0.9791330695152283,Recursos Naturales Renovables,254,283,106
ORG,0.9997420907020569,IBAMA,285,290,106
ORG,0.9996861815452576,Policía Federal Ambiental,293,318,106
ORG,0.8461419939994812,Receita Federal,320,335,106
ORG,0.40749284625053406,Convención,337,347,106
MISC,0.9444789886474609,sobre el Comercio Internacional de Especies,348,391,106
MISC,0.9780827760696411,Convención sobre el Comercio Internacional de Especies Amenazadas de Fauna y Flora Silvestres,0,93,106
MISC,0.92188960313797,CITES,95,100,106
ORG,0.9997494220733643,Instituto Chico Mendes de Conservación de la Biodiversidad,103,161,106
ORG,0.9996646642684937,ICMbio,163,169,106
ORG,0.9991682171821594,Freeland Brasil ;,172,188,106
ORG,0.9997718334197998,Agencia Brasileña de Cooperación,194,226,106
ORG,0.9988939166069031,ABC,228,231,106
PER,0.9997785091400146,Damián Rumiz,242,254,106
ORG,0.9988706707954407,Museo de Historia Natural Noel,288,318,106
PER,0.8686243295669556,Kempff Mercado,319,333,106
ORG,0.9935429096221924,Estado Plurinacional Bolivia,338,366,106
ORG,0.9930503964424133,Estado Plurinacional Bolivia,4,32,106
MISC,0.9785897731781006,Resolución 1030 / 04,91,109,106
MISC,0.9953777194023132,Monumento Natural de Argentina,129,159,106
MISC,0.9640597105026245,Ley n,172,177,106
MISC,0.840641975402832,°,178,179,106
LOC,0.5558574199676514,río Colorado,283,295,106
LOC,0.9293240904808044,Yungas de Salta,103,118,106
LOC,0.9993007183074951,Jujuy,121,126,106
LOC,0.9948039054870605,Selva Misionera,131,146,106
LOC,0.9995619654655457,Corrientes,209,219,106
ORG,0.9956181645393372,Ministerio de Ambiente y Desarrollo Sostenible de la Nación,239,298,106
ORG,0.999870777130127,APN,304,307,106
ORG,0.9574621319770813,Brasil,177,183,106
LOC,0.9992448091506958,Américas,329,337,106
MISC,0.4570018947124481,Este,387,391,106
ORG,0.9708656072616577,Brasil,99,105,106
LOC,0.9991239905357361,Américas,251,259,106
PER,0.9998347759246826,Pedro Solans,375,387,106
MISC,0.47447893023490906,General,23,30,106
PER,0.9998495578765869,Pedro Solans,32,44,106
LOC,0.9288058876991272,Alvear,71,77,106
LOC,0.7449504733085632,Loc,83,86,106
LOC,0.6790207028388977,Carlos,91,97,106
PER,0.731231689453125,Paz,98,101,106
MISC,0.9990214109420776,Ozempic®,51,59,107
MISC,0.9991990923881531,Wegovy®,101,108,107
MISC,0.986809492111206,Ozempic®,379,387,107
ORG,0.9980347752571106,Ozempic®,44,52,107
ORG,0.9977419376373291,Wegovy®,58,65,107
ORG,0.9076541066169739,CBS News,86,94,107
ORG,0.9996588826179504,Administración de Alimentos y Medicamentos de los Estados Unidos,99,163,107
ORG,0.9997755885124207,FDA,165,168,107
LOC,0.9992890357971191,EEUU,77,81,107
ORG,0.9991546273231506,Novo Nordisk,91,103,107
ORG,0.668456494808197,Ozempic®,131,139,107
ORG,0.9955209493637085,Wegovy®,142,149,107
MISC,0.9988722205162048,GLP,388,391,107
MISC,0.9972288012504578,GLP,53,56,107
ORG,0.9984860420227051,Fundación de Salud Digestiva de Canadá,110,148,107
MISC,0.3597927391529083,General,275,282,107
PER,0.999825119972229,Pedro Solans,284,296,107
ORG,0.43403416872024536,Institucional,309,322,107
LOC,0.7314077615737915,Alvear,323,329,107
LOC,0.6719411015510559,Loc,335,338,107
LOC,0.9066488146781921,Carlos Paz,343,353,107
PER,0.9997463822364807,Carlos Paz,2,12,107
PER,0.9984078407287598,Morena Domínguez,166,182,108
ORG,0.5639543533325195,Lanús,265,270,108
MISC,0.9955518841743469,PASO,372,376,108
MISC,0.9933846592903137,PASO,33,37,108
MISC,0.9689182043075562,Primarias,97,106,108
LOC,0.9957337379455566,Provincia de Buenos Aires,320,345,108
PER,0.9998141527175903,Sergio Massa,347,359,108
PER,0.999729573726654,Juan Grabois,362,374,108
LOC,0.998807966709137,Buenos Aires,0,12,108
PER,0.9995835423469543,Sergio Massa,14,26,108
PER,0.9996781945228577,Juan Grabois,29,41,108
ORG,0.9996240735054016,Unión por la Patria,74,93,108
PER,0.9933624267578125,Morena,185,191,108
LOC,0.9994364380836487,Lanús,216,221,108
ORG,0.9995551109313965,Unión por la Patria,223,242,108
LOC,0.9994786381721497,Teatro Argentino,317,333,108
LOC,0.8060667514801025,La Plata,337,345,108
PER,0.9590766429901123,Plata,0,5,108
ORG,0.997341513633728,Hacemos por Nuestro País,96,120,108
LOC,0.9997660517692566,Córdoba,137,144,108
PER,0.9995135068893433,Juan Schiaretti,146,161,108
ORG,0.9902139902114868,Juntos por el Cambio,57,77,108
PER,0.9997597336769104,Patricia Bullrich,79,96,108
PER,0.9995110630989075,Horacio Rodríguez Larreta,99,124,108
LOC,0.9981513619422913,Argentina,291,300,108
MISC,0.9963463544845581,Seguridad de la Nación,351,373,108
PER,0.968970000743866,Larreta,389,396,108
ORG,0.5401467084884644,Seguridad de la Nación,3,25,108
PER,0.9978052973747253,Larreta,41,48,108
PER,0.34900176525115967,General,144,151,108
PER,0.9997977018356323,Pedro Solans,153,165,108
LOC,0.8943076133728027,Alvear,192,198,108
LOC,0.6193907260894775,Loc,204,207,108
LOC,0.72879958152771,Carlos Paz,212,222,108
LOC,0.9952444434165955,Uruguay,146,153,109
PER,0.9991157054901123,Natalia Lagos,164,177,109
LOC,0.9994726181030273,Parque del Plata,212,228,109
LOC,0.9996942281723022,Canelones,246,255,109
LOC,0.9998681545257568,Montevideo,275,285,109
PER,0.9997255802154541,Daniel Ferradans,294,310,109
PER,0.9856756925582886,Lagos,93,98,109
PER,0.9980865716934204,“ Vos,393,397,109
PER,0.9990149736404419,Ferradans,111,120,109
PER,0.9947052597999573,Lagos,123,128,109
PER,0.998698353767395,Yanina,153,159,109
ORG,0.9994843006134033,Telemundo,193,202,109
ORG,0.9890590906143188,Canal 12,206,214,109
ORG,0.9991570711135864,Justicia,352,360,109
MISC,0.6177158355712891,Justicia,6,14,109
PER,0.999830961227417,Ignacio Montedeocar,237,256,109
PER,0.9964985847473145,Natalia,384,391,109
PER,0.9968386888504028,Natalia,47,54,109
ORG,0.9959648847579956,Subrayado,114,123,109
ORG,0.9993684887886047,Canal 10,125,133,109
PER,0.9966669678688049,Lagos,243,248,109
PER,0.9985800981521606,Montedeocar,138,149,109
PER,0.9997201561927795,Micaela Cóccolo,199,214,109
PER,0.9972050786018372,Lagos,225,230,109
ORG,0.998393714427948,Justicia,279,287,109
PER,0.9994100332260132,Cóccolo,91,98,109
PER,0.9680127501487732,Lagos,335,340,109
PER,0.8255299925804138,Lagos,0,5,109
PER,0.9975411891937256,Natalia,191,198,109
LOC,0.9993650317192078,Parque del Plata,230,246,109
PER,0.9990264177322388,Lagos,391,396,109
PER,0.9979076385498047,Lagos,45,50,109
PER,0.9985299110412598,Montedeocar,273,284,109
PER,0.9997270703315735,Micaela Cóccolo,334,349,109
PER,0.9957789182662964,Lagos,360,365,109
PER,0.9985623955726624,Cóccolo,0,7,109
PER,0.9967061877250671,Lagos,18,23,109
ORG,0.9746028184890747,Justicia,72,80,109
PER,0.9985938668251038,Cóccolo,220,227,109
PER,0.9712187647819519,Lagos,125,130,109
PER,0.9926902651786804,Natalia,316,323,109
LOC,0.9992287158966064,Parque del Plata,355,371,109
LOC,0.9993203282356262,Parque del Plata,17,33,109
PER,0.9988338351249695,Montedeocar,256,267,109
PER,0.9997279047966003,Micaela Cóccolo,317,332,109
PER,0.9979395270347595,Lagos,343,348,109
PER,0.4855668842792511,Lagos,3,8,109
ORG,0.9969649910926819,Justicia,57,65,109
PER,0.999442994594574,Cóccolo,205,212,109
PER,0.9745987057685852,Lagos,109,114,109
PER,0.9928036332130432,Natalia,300,307,109
LOC,0.9993148446083069,Parque del Plata,339,355,109
PER,0.705452561378479,del Plata,0,9,109
PER,0.9988126754760742,Montedeocar,234,245,109
PER,0.999763011932373,Micaela Cóccolo,295,310,109
PER,0.9963082075119019,Lagos,321,326,109
ORG,0.9982567429542542,Justicia,375,383,109
ORG,0.9984960556030273,Justicia,38,46,109
PER,0.9994953870773315,Cóccolo,186,193,109
PER,0.9786471128463745,Lagos,91,96,109
PER,0.9932894110679626,Natalia,282,289,109
LOC,0.999340832233429,Parque del Plata,321,337,109
PER,0.998853325843811,Montedeocar,216,227,109
PER,0.999755322933197,Micaela Cóccolo,277,292,109
PER,0.9963933825492859,Lagos,303,308,109
ORG,0.9995137453079224,Justicia,357,365,109
ORG,0.9800838232040405,Justicia,17,25,109
PER,0.9995169639587402,Cóccolo,165,172,109
PER,0.956849217414856,Lagos,66,71,109
PER,0.9946829676628113,Natalia,257,264,109
LOC,0.9992289543151855,Parque del Plata,296,312,109
PER,0.9981421232223511,Montedeocar,186,197,109
PER,0.9997290372848511,Micaela Cóccolo,247,262,109
PER,0.9968913197517395,Lagos,273,278,109
ORG,0.9910150170326233,Justicia,327,335,109
PER,0.9995228052139282,Cóccolo,136,143,109
PER,0.9948350191116333,Lagos,380,385,109
PER,0.9734611511230469,Lagos,40,45,109
PER,0.9934877157211304,Natalia,231,238,109
LOC,0.9993695616722107,Parque del Plata,270,286,109
PER,0.9986131191253662,Montedeocar,283,294,109
PER,0.9997398853302002,Micaela Cóccolo,344,359,109
PER,0.9961439371109009,Lagos,370,375,109
PER,0.9995892643928528,Micaela Cóccolo,6,21,109
PER,0.9973534345626831,Lagos,32,37,109
ORG,0.9701423048973083,Justicia,86,94,109
PER,0.9992503523826599,Cóccolo,234,241,109
PER,0.9581292867660522,Lagos,141,146,109
PER,0.990401566028595,Natalia,332,339,109
LOC,0.9991798400878906,Parque del Plata,371,387,109
LOC,0.9992790818214417,Parque del Plata,31,47,109
PER,0.9988868832588196,Montedeocar,384,395,109
PER,0.9992223978042603,Montedeocar,43,54,109
PER,0.9996787905693054,Micaela Cóccolo,104,119,109
PER,0.9973530769348145,Lagos,130,135,109
ORG,0.6223618388175964,Justicia,184,192,109
PER,0.9991207718849182,Cóccolo,332,339,109
PER,0.9994121789932251,Cóccolo,0,7,109
PER,0.9766833186149597,Lagos,244,249,109
PER,0.9941262006759644,Natalia,95,102,109
LOC,0.9992003440856934,Parque del Plata,134,150,109
PER,0.9982788562774658,Montedeocar,285,296,109
PER,0.999718964099884,Micaela Cóccolo,346,361,109
PER,0.9968783855438232,Lagos,372,377,109
PER,0.9995892643928528,Micaela Cóccolo,6,21,109
PER,0.9973534345626831,Lagos,32,37,109
ORG,0.9701423048973083,Justicia,86,94,109
PER,0.9992503523826599,Cóccolo,234,241,109
PER,0.9581292867660522,Lagos,141,146,109
PER,0.990401566028595,Natalia,332,339,109
LOC,0.9991798400878906,Parque del Plata,371,387,109
LOC,0.9992291927337646,Parque del Plata,31,47,109
PER,0.9983678460121155,Montedeocar,182,193,109
PER,0.999751627445221,Micaela Cóccolo,243,258,109
PER,0.9963796734809875,Lagos,269,274,109
ORG,0.9990692734718323,Justicia,323,331,109
PER,0.9995300769805908,Cóccolo,129,136,109
PER,0.9920873045921326,Lagos,373,378,109
PER,0.9884556531906128,Lagos,34,39,109
PER,0.994540274143219,Natalia,225,232,109
LOC,0.999351978302002,Parque del Plata,264,280,109
PER,0.9996909499168396,Micaela Cóccolo,318,333,109
PER,0.9959620833396912,Lagos,344,349,109
PER,0.4855668842792511,Lagos,3,8,109
ORG,0.9969649910926819,Justicia,57,65,109
PER,0.999442994594574,Cóccolo,205,212,109
PER,0.9751487374305725,Lagos,109,114,109
PER,0.9933972358703613,Natalia,300,307,109
LOC,0.9993135333061218,Parque del Plata,339,355,109
LOC,0.8920478224754333,Parque del Plata,3,19,109
PER,0.9995452165603638,Micaela Cóccolo,57,72,109
PER,0.995331346988678,Lagos,83,88,109
ORG,0.9346569776535034,Justicia,137,145,109
PER,0.9984169006347656,Cóccolo,285,292,109
PER,0.957696795463562,Lagos,195,200,109
PER,0.9898107051849365,Natalia,386,393,109
PER,0.9879639148712158,Natalia,47,54,109
LOC,0.9991458058357239,Parque del Plata,86,102,109
PER,0.9995452761650085,Cóccolo,140,147,109
PER,0.9815385341644287,Lagos,384,389,109
PER,0.9771203994750977,Lagos,42,47,109
PER,0.9934875965118408,Natalia,233,240,109
LOC,0.9992719292640686,Parque del Plata,272,288,109
PER,0.9995036125183105,Cóccolo,326,333,109
PER,0.9512290954589844,Lagos,231,236,109
PER,0.9949989318847656,Natalia,78,85,109
LOC,0.9993469715118408,Parque del Plata,117,133,109
PER,0.9962582588195801,Natalia,313,320,109
LOC,0.99942547082901,Parque del Plata,352,368,109
LOC,0.9994552135467529,Parque del Plata,14,30,109
PER,0.9949082732200623,Natalia,210,217,109
LOC,0.9994290471076965,Parque del Plata,249,265,109
PER,0.9954541921615601,Natalia,356,363,109
PER,0.986033022403717,Natalia,12,19,109
LOC,0.9992607235908508,Parque del Plata,51,67,109
PER,0.9940404295921326,Natalia,158,165,109
LOC,0.9993217587471008,Parque del Plata,197,213,109
MISC,0.3471536934375763,General,260,267,109
PER,0.9998199939727783,Pedro Solans,269,281,109
ORG,0.8381937742233276,Organigrama Institucional,282,307,109
LOC,0.7629161477088928,Alvear,308,314,109
LOC,0.6251657605171204,Loc,320,323,109
LOC,0.9489192962646484,Carlos Paz,328,338,109
LOC,0.6063817739486694,Paz,0,3,109
LOC,0.47014907002449036,Juan B. Justo,134,147,110
PER,0.9995158314704895,David Núñez,157,168,110
LOC,0.9970256686210632,Emaús,123,128,110
LOC,0.9998067021369934,Rosario,153,160,110
PER,0.999711811542511,David Nain Núñez,189,205,110
PER,0.9988027811050415,Núñez,186,191,110
LOC,0.9937095642089844,Juan B. Justo,247,260,110
